timestamp,open,high,low,close,volume,trade_count,vwap
2023-01-03 09:49:00+00:00,149.75,149.75,149.75,149.75,206,7,149.688786
2023-01-03 09:53:00+00:00,149.74,149.74,149.74,149.74,408,12,149.74625
2023-01-03 09:54:00+00:00,149.76,149.76,149.76,149.76,116,5,149.754569
2023-01-03 09:59:00+00:00,149.77,149.78,149.77,149.78,889,11,149.777368
2023-01-03 10:00:00+00:00,149.79,149.88,149.79,149.88,922,18,149.852744
2023-01-03 10:01:00+00:00,149.71,149.71,149.71,149.71,712,27,149.689213
2023-01-03 10:03:00+00:00,149.56,149.7,149.56,149.7,751,26,149.589601
2023-01-03 10:08:00+00:00,149.5,149.5,149.5,149.5,1679,29,149.508874
2023-01-03 10:12:00+00:00,149.4,149.4,149.37,149.37,1282,24,149.389002
2023-01-03 10:13:00+00:00,149.5,149.5,149.5,149.5,546,19,149.476264
2023-01-03 10:14:00+00:00,149.34,149.34,149.32,149.32,344,11,149.350349
2023-01-03 10:16:00+00:00,149.32,149.32,149.3,149.31,1045,26,149.313455
2023-01-03 10:21:00+00:00,149.22,149.22,149.22,149.22,265,4,149.217623
2023-01-03 10:22:00+00:00,149.11,149.11,149.02,149.02,904,26,149.079524
2023-01-03 10:23:00+00:00,149.0,149.03,148.81,148.81,1849,60,148.954186
2023-01-03 10:24:00+00:00,148.81,148.94,148.8,148.94,975,28,148.851221
2023-01-03 10:26:00+00:00,149.04,149.04,149.04,149.04,167,5,149.036587
2023-01-03 10:29:00+00:00,149.16,149.16,149.16,149.16,217,6,149.164747
2023-01-03 10:30:00+00:00,149.22,149.3,149.22,149.3,551,12,149.256298
2023-01-03 10:33:00+00:00,149.13,149.13,149.13,149.13,105,2,149.128571
2023-01-03 10:34:00+00:00,149.19,149.19,149.19,149.19,481,13,149.189917
2023-01-03 10:47:00+00:00,149.35,149.35,149.35,149.35,231,7,149.35671
2023-01-03 10:48:00+00:00,149.35,149.39,149.35,149.39,408,13,149.367966
2023-01-03 10:51:00+00:00,149.49,149.5,149.49,149.49,682,17,149.481056
2023-01-03 10:54:00+00:00,149.61,149.61,149.61,149.61,406,12,149.611773
2023-01-03 10:55:00+00:00,149.49,149.49,149.49,149.49,1064,13,149.498327
2023-01-03 10:56:00+00:00,149.64,149.69,149.64,149.69,1046,9,149.65479
2023-01-03 10:59:00+00:00,149.49,149.49,149.49,149.49,1224,21,149.485408
2023-01-03 11:05:00+00:00,149.45,149.45,149.45,149.45,207,7,149.441401
2023-01-03 11:06:00+00:00,149.34,149.34,149.34,149.34,211,7,149.345924
2023-01-03 11:07:00+00:00,149.35,149.35,149.33,149.33,1313,24,149.348896
2023-01-03 11:09:00+00:00,149.2,149.2,149.2,149.2,412,19,149.233519
2023-01-03 11:11:00+00:00,149.15,149.15,149.15,149.15,816,5,149.150417
2023-01-03 11:12:00+00:00,149.15,149.18,149.13,149.13,3585,44,149.140273
2023-01-03 11:13:00+00:00,149.11,149.11,149.11,149.11,404,10,149.116782
2023-01-03 11:14:00+00:00,149.03,149.14,149.03,149.14,1517,49,149.142591
2023-01-03 11:16:00+00:00,149.15,149.15,149.15,149.15,311,11,149.139518
2023-01-03 11:17:00+00:00,149.08,149.08,149.08,149.08,500,8,149.08674
2023-01-03 11:19:00+00:00,149.14,149.14,149.14,149.14,841,15,149.14
2023-01-03 11:25:00+00:00,149.09,149.09,149.09,149.09,529,10,149.089603
2023-01-03 11:26:00+00:00,149.14,149.15,149.14,149.15,614,8,149.145961
2023-01-03 11:30:00+00:00,149.31,149.45,149.24,149.25,1491,46,149.29002
2023-01-03 11:31:00+00:00,149.45,149.46,149.3,149.46,4863,107,149.435614
2023-01-03 11:32:00+00:00,149.49,149.7,149.49,149.54,1326,36,149.551983
2023-01-03 11:33:00+00:00,149.54,149.54,149.54,149.54,803,12,149.534944
2023-01-03 11:34:00+00:00,149.58,149.6,149.54,149.6,3779,62,149.582906
2023-01-03 11:35:00+00:00,149.56,149.59,149.56,149.56,2474,16,149.566928
2023-01-03 11:36:00+00:00,149.56,149.6,149.56,149.56,1189,34,149.569075
2023-01-03 11:37:00+00:00,149.56,149.6,149.56,149.6,4471,38,149.565424
2023-01-03 11:38:00+00:00,149.61,149.7,149.56,149.7,2919,59,149.614464
2023-01-03 11:40:00+00:00,149.56,149.56,149.56,149.56,275,12,149.560582
2023-01-03 11:41:00+00:00,149.57,149.57,149.57,149.57,512,8,149.568789
2023-01-03 11:42:00+00:00,149.56,149.56,149.56,149.56,4722,35,149.558344
2023-01-03 11:43:00+00:00,149.56,149.57,149.0,149.0,11691,140,149.32497
2023-01-03 11:44:00+00:00,148.75,148.75,148.32,148.33,8996,173,148.602347
2023-01-03 11:45:00+00:00,148.0,148.27,147.76,148.25,4486,151,148.08951
2023-01-03 11:48:00+00:00,148.29,148.29,148.29,148.29,271,10,148.282804
2023-01-03 11:49:00+00:00,148.3,148.3,148.1,148.13,1581,49,148.160044
2023-01-03 11:50:00+00:00,148.11,148.12,148.0,148.11,1901,39,148.091389
2023-01-03 11:51:00+00:00,148.12,148.2,148.12,148.2,5164,42,148.122552
2023-01-03 11:52:00+00:00,148.13,148.13,147.98,148.0,1937,30,148.052277
2023-01-03 11:53:00+00:00,147.91,147.91,147.91,147.91,152,5,147.886053
2023-01-03 11:54:00+00:00,148.0,148.0,148.0,148.0,1142,27,147.997793
2023-01-03 11:55:00+00:00,147.99,148.0,147.99,148.0,3769,48,148.001534
2023-01-03 11:56:00+00:00,148.0,148.0,147.83,148.0,11325,105,147.856693
2023-01-03 11:57:00+00:00,148.0,148.0,148.0,148.0,438,11,148.021187
2023-01-03 12:00:00+00:00,148.0,148.0,147.78,147.78,4598,172,147.882099
2023-01-03 12:01:00+00:00,147.77,147.77,147.0,147.2,9673,275,147.373041
2023-01-03 12:02:00+00:00,147.36,147.36,147.29,147.29,1645,27,147.346006
2023-01-03 12:03:00+00:00,147.36,147.5,147.36,147.5,2598,53,147.478745
2023-01-03 12:04:00+00:00,147.5,147.5,147.5,147.5,956,17,147.488138
2023-01-03 12:05:00+00:00,147.5,147.78,147.5,147.78,1502,28,147.636778
2023-01-03 12:07:00+00:00,147.74,147.79,147.74,147.79,1066,33,147.738002
2023-01-03 12:08:00+00:00,147.66,147.66,147.55,147.56,2516,40,147.591963
2023-01-03 12:09:00+00:00,147.5,147.5,147.43,147.43,2330,25,147.47333
2023-01-03 12:10:00+00:00,147.35,147.38,147.35,147.38,1488,39,147.368394
2023-01-03 12:11:00+00:00,147.4,147.41,147.4,147.4,1105,17,147.398462
2023-01-03 12:12:00+00:00,147.43,147.43,147.4,147.4,910,17,147.44
2023-01-03 12:13:00+00:00,147.55,147.55,147.55,147.55,1410,56,147.513504
2023-01-03 12:16:00+00:00,147.84,147.95,147.84,147.95,1547,65,147.851487
2023-01-03 12:20:00+00:00,147.93,147.93,147.93,147.93,875,23,147.910731
2023-01-03 12:21:00+00:00,147.93,148.0,147.93,148.0,3256,57,147.967798
2023-01-03 12:24:00+00:00,148.21,148.21,148.19,148.2,761,15,148.195848
2023-01-03 12:25:00+00:00,148.15,148.15,148.15,148.15,628,19,148.187245
2023-01-03 12:28:00+00:00,148.0,148.06,147.87,147.87,2649,67,148.009728
2023-01-03 12:29:00+00:00,147.97,147.97,147.97,147.97,816,23,147.899449
2023-01-03 12:30:00+00:00,147.9,148.0,147.9,148.0,1142,27,147.943984
2023-01-03 12:31:00+00:00,148.15,148.18,148.15,148.18,5538,60,148.168413
2023-01-03 12:32:00+00:00,148.13,148.13,148.13,148.13,584,19,148.127089
2023-01-03 12:33:00+00:00,148.15,148.15,148.1,148.1,553,21,148.129873
2023-01-03 12:34:00+00:00,148.1,148.1,148.0,148.0,858,21,148.065921
2023-01-03 12:35:00+00:00,148.19,148.19,148.19,148.19,228,6,148.189035
2023-01-03 12:38:00+00:00,148.11,148.14,148.11,148.14,961,17,148.102477
2023-01-03 12:39:00+00:00,148.2,148.2,148.15,148.15,417,13,148.194029
2023-01-03 12:40:00+00:00,148.15,148.3,148.15,148.3,3709,59,148.205538
2023-01-03 12:41:00+00:00,148.31,148.31,148.3,148.3,1198,26,148.310793
2023-01-03 12:42:00+00:00,148.44,148.64,148.44,148.64,2288,76,148.510131
2023-01-03 12:43:00+00:00,148.47,148.47,148.47,148.47,766,25,148.525104
2023-01-03 12:44:00+00:00,148.35,148.35,148.34,148.34,1193,28,148.375105
2023-01-03 12:46:00+00:00,148.41,148.41,148.4,148.4,1122,21,148.400187
2023-01-03 12:47:00+00:00,148.26,148.26,148.2,148.2,1161,12,148.244686
2023-01-03 12:48:00+00:00,148.17,148.17,148.17,148.17,897,17,148.165909
2023-01-03 12:49:00+00:00,148.2,148.2,148.2,148.2,721,21,148.346741
2023-01-03 12:50:00+00:00,148.45,148.45,148.45,148.45,305,7,148.418033
2023-01-03 12:51:00+00:00,148.33,148.33,148.33,148.33,331,11,148.320937
2023-01-03 12:54:00+00:00,148.3,148.3,148.03,148.03,7484,47,148.242235
2023-01-03 12:55:00+00:00,148.03,148.03,148.0,148.03,7128,54,148.018663
2023-01-03 12:59:00+00:00,148.15,148.15,148.15,148.15,3342,33,148.164773
2023-01-03 13:00:00+00:00,147.76,148.7199,147.04,148.3185,25153,335,147.890391
2023-01-03 13:01:00+00:00,146.71,148.72,146.71,148.52,5515,204,148.28885
2023-01-03 13:02:00+00:00,148.719,148.719,148.54,148.58,2575,60,148.632586
2023-01-03 13:03:00+00:00,148.63,148.63,148.58,148.58,651,19,148.62543
2023-01-03 13:04:00+00:00,148.49,148.49,148.49,148.49,283,15,148.500193
2023-01-03 13:05:00+00:00,148.42,148.42,148.42,148.42,629,28,148.418585
2023-01-03 13:06:00+00:00,148.3,148.3,148.3,148.3,1392,39,148.316938
2023-01-03 13:08:00+00:00,148.03,148.03,148.0,148.0,3644,83,147.931325
2023-01-03 13:09:00+00:00,148.04,148.04,147.5,147.55,10836,161,147.803052
2023-01-03 13:10:00+00:00,147.8,147.99,147.6,147.99,2848,51,147.701239
2023-01-03 13:11:00+00:00,147.9894,147.9894,147.64,147.64,279,6,147.81957
2023-01-03 13:12:00+00:00,147.93,147.93,147.93,147.93,479,12,147.932332
2023-01-03 13:13:00+00:00,148.02,148.02,147.82,147.82,1182,31,147.952762
2023-01-03 13:15:00+00:00,147.9,148.0,147.61,148.0,865,12,147.750838
2023-01-03 13:16:00+00:00,147.97,148.1,147.97,148.0,1345,27,148.011896
2023-01-03 13:19:00+00:00,148.1,148.1,148.07,148.07,1263,41,148.079612
2023-01-03 13:20:00+00:00,148.07,148.3,148.03,148.3,5775,44,148.115634
2023-01-03 13:21:00+00:00,148.26,148.58,148.26,148.58,3364,49,148.452761
2023-01-03 13:22:00+00:00,148.56,148.75,148.42,148.75,5018,84,148.590943
2023-01-03 13:23:00+00:00,148.6,148.73,148.59,148.63,2244,47,148.621705
2023-01-03 13:24:00+00:00,148.63,148.63,148.45,148.5,1606,35,148.520308
2023-01-03 13:25:00+00:00,148.45,148.45,148.35,148.35,1183,10,148.435714
2023-01-03 13:26:00+00:00,148.26,148.26,148.18,148.26,1142,23,148.238967
2023-01-03 13:27:00+00:00,148.14,148.26,148.04,148.04,1548,44,148.14363
2023-01-03 13:28:00+00:00,148.23,148.23,148.17,148.17,1289,12,148.194407
2023-01-03 13:29:00+00:00,148.04,148.04,148.04,148.04,438,10,148.099384
2023-01-03 13:30:00+00:00,148.04,148.11,148.0,148.0,3675,60,148.007733
2023-01-03 13:31:00+00:00,148.0,148.0,148.0,148.0,819,19,148.015769
2023-01-03 13:32:00+00:00,148.13,148.25,148.13,148.25,1503,35,148.214098
2023-01-03 13:33:00+00:00,148.23,148.24,148.23,148.24,591,24,148.218012
2023-01-03 13:34:00+00:00,148.04,148.05,148.04,148.05,758,21,148.071461
2023-01-03 13:36:00+00:00,148.3058,148.3058,148.04,148.2,4130,76,148.131364
2023-01-03 13:38:00+00:00,148.21,148.21,148.21,148.21,493,24,148.240325
2023-01-03 13:39:00+00:00,148.21,148.21,148.21,148.21,1337,43,148.247203
2023-01-03 13:40:00+00:00,148.43,148.45,148.43,148.45,641,26,148.389353
2023-01-03 13:42:00+00:00,148.33,148.33,148.3,148.3,404,12,148.307752
2023-01-03 13:43:00+00:00,148.3,148.3,148.1,148.1,4531,64,148.174748
2023-01-03 13:44:00+00:00,148.32,148.32,148.32,148.32,1098,33,148.163087
2023-01-03 13:45:00+00:00,148.26,148.26,148.25,148.26,1390,31,148.316827
2023-01-03 13:46:00+00:00,148.39,148.45,148.31,148.31,2612,47,148.391551
2023-01-03 13:47:00+00:00,148.26,148.26,148.2299,148.2299,6741,75,148.234562
2023-01-03 13:48:00+00:00,148.23,148.23,148.1,148.1,1895,44,148.128707
2023-01-03 13:49:00+00:00,148.09,148.23,148.09,148.23,4033,71,148.18333
2023-01-03 13:50:00+00:00,148.23,148.37,148.22,148.23,20069,142,148.230412
2023-01-03 13:51:00+00:00,148.32,148.32,148.32,148.32,313,12,148.31877
2023-01-03 13:52:00+00:00,148.28,148.5,148.28,148.34,6482,105,148.417867
2023-01-03 13:53:00+00:00,148.31,148.4899,148.31,148.4899,2599,36,148.436006
2023-01-03 13:54:00+00:00,148.31,148.31,148.26,148.26,2878,31,148.295837
2023-01-03 13:55:00+00:00,148.41,148.5,148.41,148.43,899,61,148.434032
2023-01-03 13:57:00+00:00,148.5,148.5,148.5,148.5,156,10,148.487115
2023-01-03 13:59:00+00:00,148.5,148.5,148.5,148.5,906,32,148.459608
2023-01-03 14:00:00+00:00,148.32,148.49,148.32,148.49,2112,31,148.345909
2023-01-03 14:02:00+00:00,148.3,148.3,148.22,148.23,1543,47,148.248964
2023-01-03 14:05:00+00:00,148.05,148.05,148.05,148.05,318,19,148.081258
2023-01-03 14:10:00+00:00,148.3893,148.39,148.3,148.39,1852,24,148.361532
2023-01-03 14:11:00+00:00,148.4,148.48,148.39,148.48,1648,44,148.412913
2023-01-03 14:12:00+00:00,148.4,148.487,148.4,148.487,2234,26,148.416354
2023-01-03 14:13:00+00:00,148.5,148.5,148.5,148.5,6468,56,148.499218
2023-01-03 14:14:00+00:00,148.67,148.9,148.67,148.9,7459,117,148.749668
2023-01-03 14:15:00+00:00,148.9,148.9,148.68,148.68,2944,55,148.758453
2023-01-03 14:16:00+00:00,148.68,148.99,148.66,148.72,8083,102,148.765455
2023-01-03 14:17:00+00:00,148.62,148.81,148.61,148.81,2835,67,148.723213
2023-01-03 14:18:00+00:00,148.91,148.92,148.87,148.92,5685,58,148.903376
2023-01-03 14:19:00+00:00,148.99,149.1904,148.91,148.91,21498,240,149.013211
2023-01-03 14:20:00+00:00,148.8,148.8,148.8,148.8,959,24,148.801075
2023-01-03 14:22:00+00:00,148.84,148.84,148.8,148.8,2236,55,148.799902
2023-01-03 14:23:00+00:00,148.93,148.93,148.8,148.88,2020,22,148.868661
2023-01-03 14:24:00+00:00,148.85,148.85,148.59,148.59,1952,43,148.739918
2023-01-03 14:25:00+00:00,148.59,148.73,148.58,148.73,3479,86,148.646438
2023-01-03 14:26:00+00:00,148.7,148.93,148.7,148.93,1846,53,148.847381
2023-01-03 14:27:00+00:00,148.9686,148.9686,148.58,148.58,3441,69,148.651099
2023-01-03 14:28:00+00:00,148.46,148.63,148.46,148.63,2408,41,148.608689
2023-01-03 14:29:00+00:00,148.6,148.73,148.42,148.51,7222,80,148.553131
2023-01-03 14:30:00+00:00,148.66,149.15,147.56,147.62,689093,6917,148.432312
2023-01-03 14:31:00+00:00,147.58,147.66,146.91,147.325,261995,4196,147.352413
2023-01-03 14:32:00+00:00,147.25,147.73,147.15,147.71,222034,3396,147.496752
2023-01-03 14:33:00+00:00,147.6601,148.57,147.5668,148.4,227928,2040,147.999588
2023-01-03 14:34:00+00:00,148.47,148.68,147.3,147.32,302075,2747,148.131934
2023-01-03 14:35:00+00:00,147.355,147.75,147.355,147.61,212602,2425,147.577386
2023-01-03 14:36:00+00:00,147.62,147.69,147.1,147.59,194275,2296,147.445434
2023-01-03 14:37:00+00:00,147.61,148.5,147.4,148.4,173660,1525,147.900242
2023-01-03 14:38:00+00:00,148.4099,148.8,147.9,148.67,246082,2197,148.396363
2023-01-03 14:39:00+00:00,148.615,149.5,148.58,149.34,360455,3054,149.141645
2023-01-03 14:40:00+00:00,149.34,149.74,148.88,149.7002,267413,2616,149.310542
2023-01-03 14:41:00+00:00,149.7395,149.96,149.55,149.72,267246,2381,149.766351
2023-01-03 14:42:00+00:00,149.73,149.93,149.35,149.4392,184803,1550,149.694519
2023-01-03 14:43:00+00:00,149.3902,149.78,149.34,149.47,162141,1367,149.548373
2023-01-03 14:44:00+00:00,149.5,149.64,148.6303,148.77,208193,1773,149.055453
2023-01-03 14:45:00+00:00,148.79,149.05,148.3,148.49,225106,2008,148.629507
2023-01-03 14:46:00+00:00,148.5267,148.58,148.07,148.505,105665,1124,148.365186
2023-01-03 14:47:00+00:00,148.54,148.8499,148.13,148.2479,154656,1517,148.547477
2023-01-03 14:48:00+00:00,148.26,148.4207,147.44,147.4718,252835,2084,147.952137
2023-01-03 14:49:00+00:00,147.43,147.7397,147.43,147.505,189403,1718,147.598616
2023-01-03 14:50:00+00:00,147.51,147.86,147.35,147.79,164815,1440,147.596112
2023-01-03 14:51:00+00:00,147.775,147.97,147.3001,147.45,156567,1396,147.613092
2023-01-03 14:52:00+00:00,147.4261,147.4826,146.31,146.35,264210,2997,146.889379
2023-01-03 14:53:00+00:00,146.39,146.76,146.3472,146.7,180933,1695,146.572652
2023-01-03 14:54:00+00:00,146.72,146.72,146.43,146.625,93103,1113,146.568046
2023-01-03 14:55:00+00:00,146.6,146.7127,146.0583,146.42,225687,2412,146.348255
2023-01-03 14:56:00+00:00,146.43,146.5205,145.99,146.0999,255541,2318,146.275357
2023-01-03 14:57:00+00:00,146.11,146.2799,145.61,145.76,241221,2356,145.842231
2023-01-03 14:58:00+00:00,145.69,145.69,145.36,145.49,189566,1927,145.498199
2023-01-03 14:59:00+00:00,145.485,145.79,145.4,145.4273,157139,1310,145.603584
2023-01-03 15:00:00+00:00,145.45,145.52,145.21,145.44,225360,2197,145.377045
2023-01-03 15:01:00+00:00,145.47,145.59,144.87,144.99,195866,2289,145.281284
2023-01-03 15:02:00+00:00,144.98,145.28,144.82,145.19,154508,1333,145.056515
2023-01-03 15:03:00+00:00,145.19,145.38,145.11,145.3625,73077,726,145.260519
2023-01-03 15:04:00+00:00,145.37,145.5,145.0,145.04,155288,1492,145.28127
2023-01-03 15:05:00+00:00,145.0633,145.1699,144.89,145.1,168678,1559,145.050356
2023-01-03 15:06:00+00:00,145.06,145.19,144.91,144.91,100062,1077,145.016771
2023-01-03 15:07:00+00:00,144.91,145.0,144.69,144.925,190317,2107,144.825612
2023-01-03 15:08:00+00:00,144.92,145.0999,144.7952,144.82,145418,1904,144.96131
2023-01-03 15:09:00+00:00,144.82,144.86,144.32,144.39,211831,2209,144.583918
2023-01-03 15:10:00+00:00,144.33,144.4294,144.03,144.27,234980,2703,144.171955
2023-01-03 15:11:00+00:00,144.27,144.29,143.8073,144.16,196815,2389,144.013311
2023-01-03 15:12:00+00:00,144.1728,144.18,143.73,143.785,172493,2431,143.900255
2023-01-03 15:13:00+00:00,143.78,143.9268,143.2,143.23,195558,2550,143.529054
2023-01-03 15:14:00+00:00,143.2155,143.48,143.07,143.43,173225,2175,143.280094
2023-01-03 15:15:00+00:00,143.46,144.0499,143.22,144.04,210924,2235,143.700145
2023-01-03 15:16:00+00:00,144.02,144.06,143.6126,143.87,104977,1345,143.839798
2023-01-03 15:17:00+00:00,143.89,143.89,143.62,143.68,84939,1089,143.728999
2023-01-03 15:18:00+00:00,143.7,143.77,143.31,143.4427,184765,1871,143.578971
2023-01-03 15:19:00+00:00,143.4151,143.63,143.37,143.43,82585,876,143.487239
2023-01-03 15:20:00+00:00,143.4214,143.89,143.35,143.89,125666,1151,143.656332
2023-01-03 15:21:00+00:00,143.89,143.94,143.75,143.8478,88363,946,143.840078
2023-01-03 15:22:00+00:00,143.86,143.88,143.6,143.735,65571,972,143.72613
2023-01-03 15:23:00+00:00,143.77,144.16,143.725,144.15,118703,1252,143.956622
2023-01-03 15:24:00+00:00,144.145,144.17,143.872,143.95,101129,1208,144.040825
2023-01-03 15:25:00+00:00,143.9728,144.09,143.78,143.7899,77421,1094,143.95206
2023-01-03 15:26:00+00:00,143.785,143.79,143.42,143.42,132922,1523,143.654226
2023-01-03 15:27:00+00:00,143.4399,143.6099,143.2601,143.47,126068,1302,143.447902
2023-01-03 15:28:00+00:00,143.47,143.47,143.25,143.25,97117,1104,143.337468
2023-01-03 15:29:00+00:00,143.255,143.52,143.24,143.52,65911,1031,143.404589
2023-01-03 15:30:00+00:00,143.53,143.53,142.8,142.8,209719,2872,143.108061
2023-01-03 15:31:00+00:00,142.8,142.9735,142.62,142.6713,185108,2253,142.753598
2023-01-03 15:32:00+00:00,142.66,142.9572,142.51,142.555,168653,2076,142.704746
2023-01-03 15:33:00+00:00,142.54,142.55,142.25,142.295,155958,2053,142.395535
2023-01-03 15:34:00+00:00,142.3,142.46,142.1,142.1025,134180,1356,142.296051
2023-01-03 15:35:00+00:00,142.1026,142.37,142.0906,142.16,163763,1918,142.221151
2023-01-03 15:36:00+00:00,142.1627,142.1627,141.68,141.81,317676,3436,141.866147
2023-01-03 15:37:00+00:00,141.78,141.89,141.62,141.81,153474,1372,141.764074
2023-01-03 15:38:00+00:00,141.82,142.0405,141.8116,142.02,193756,1536,141.957472
2023-01-03 15:39:00+00:00,142.0,142.1955,141.67,141.79,185190,1634,141.950001
2023-01-03 15:40:00+00:00,141.735,142.14,141.735,142.12,150650,1616,142.010781
2023-01-03 15:41:00+00:00,142.1,142.16,141.8,141.8675,150504,1534,142.018212
2023-01-03 15:42:00+00:00,141.91,141.9999,141.6301,141.93,126129,1379,141.836921
2023-01-03 15:43:00+00:00,141.93,141.98,141.32,141.47,229440,2473,141.62828
2023-01-03 15:44:00+00:00,141.46,141.54,141.0301,141.055,206604,2133,141.370665
2023-01-03 15:45:00+00:00,141.07,141.765,141.062,141.7,181503,1895,141.373092
2023-01-03 15:46:00+00:00,141.7027,142.45,141.685,142.4,177790,1958,142.113995
2023-01-03 15:47:00+00:00,142.4,142.72,142.2601,142.615,166588,1416,142.490039
2023-01-03 15:48:00+00:00,142.62,142.7564,142.4716,142.75,114421,1356,142.606567
2023-01-03 15:49:00+00:00,142.7695,142.8999,142.69,142.74,125763,1287,142.755909
2023-01-03 15:50:00+00:00,142.77,142.8825,142.62,142.73,129343,1352,142.747404
2023-01-03 15:51:00+00:00,142.7175,142.86,142.51,142.62,153627,1470,142.667073
2023-01-03 15:52:00+00:00,142.64,142.72,142.45,142.6501,116483,1536,142.604072
2023-01-03 15:53:00+00:00,142.675,142.74,142.4,142.5199,90734,1016,142.535285
2023-01-03 15:54:00+00:00,142.52,142.67,142.3928,142.4413,78581,869,142.541463
2023-01-03 15:55:00+00:00,142.45,142.69,142.34,142.61,103295,1016,142.513218
2023-01-03 15:56:00+00:00,142.623,142.96,142.5775,142.96,152712,1243,142.824376
2023-01-03 15:57:00+00:00,142.96,143.2,142.8901,143.16,145839,1402,143.051591
2023-01-03 15:58:00+00:00,143.18,143.43,143.05,143.39,141219,1224,143.254885
2023-01-03 15:59:00+00:00,143.38,143.45,143.28,143.37,90421,830,143.372948
2023-01-03 16:00:00+00:00,143.38,143.57,143.19,143.5599,191291,1466,143.410153
2023-01-03 16:01:00+00:00,143.54,143.54,143.315,143.33,107400,1035,143.446009
2023-01-03 16:02:00+00:00,143.3201,143.48,143.23,143.2499,76520,734,143.352306
2023-01-03 16:03:00+00:00,143.25,143.28,143.0,143.1676,124609,1279,143.12499
2023-01-03 16:04:00+00:00,143.16,143.17,142.74,142.8423,84683,972,142.90031
2023-01-03 16:05:00+00:00,142.83,142.9,142.67,142.79,58826,752,142.781282
2023-01-03 16:06:00+00:00,142.77,142.77,142.59,142.69,61686,738,142.674435
2023-01-03 16:07:00+00:00,142.68,142.7684,142.47,142.48,90813,1033,142.633345
2023-01-03 16:08:00+00:00,142.48,142.77,142.41,142.6821,76169,755,142.605417
2023-01-03 16:09:00+00:00,142.71,142.76,142.1,142.1196,144169,1670,142.378699
2023-01-03 16:10:00+00:00,142.14,142.38,141.97,142.34,110539,1592,142.175817
2023-01-03 16:11:00+00:00,142.34,142.41,142.2049,142.21,47833,759,142.325699
2023-01-03 16:12:00+00:00,142.27,142.39,142.2,142.32,54027,752,142.27832
